u,v,color
638,808,2,0
638,329,0,2
638,744,2,0
638,710,2
638,656,0,2
638,4998,0
638,279,2,0
638,436,2,0
638,659,0,2
638,437,2,0
638,711,0,2
638,712,0,2,1
638,208,0
638,2835,0,1,2
638,350,2,0
638,537,2,0
638,664,0,2
638,818,0,2
638,665,2,0
638,541,0,2
638,542,2
638,1544,0
638,439,0,2
638,543,2
638,822,0,2
638,440,2
638,666,0,2
638,764,2,0
638,306,0,2
638,335,2,0,1
638,4999,0
638,824,0,2
638,667,0,2
638,441,0,2
638,862,0,1,2
638,668,0,2
638,726,2,0
638,442,0,2
638,669,0,2
638,870,2
638,2836,1,0,2
638,3461,0
638,746,0,2
638,747,0,2
638,827,2,0
638,830,0,1,2
638,443,2,0
638,832,1,2,0
638,5310,0,2
638,2447,2,1,0
638,5003,0
638,2366,2,1,0
638,674,0,2,1
638,714,0,2
638,715,0,2
638,675,2,0
638,676,0,2
638,749,0,2
638,354,2,0
638,836,0,1,2
638,771,2
638,677,2,0
638,678,2,0
638,2838,2,0,1
638,680,2,0
638,312,0,2
638,553,0,2
638,682,0,2
638,555,2
638,684,0,2
638,685,2,0
638,686,2,0
638,687,0,2
638,688,0,2
638,556,0,2
638,317,0,2
638,2873,2,0
638,751,0,2
638,846,2,0,1
638,381,0,2
638,752,0,2
638,848,0,2
638,559,2
638,722,2,0
638,445,2
638,616,0,2,1
638,448,2
638,289,0,2
638,723,2,0
638,563,2
638,693,0,2
638,849,1,2,0
638,850,2,0
638,851,2,0
638,694,0,2
1161,4960,6,5
1161,4950,0
1161,4953,0
1161,1307,1
1161,3005,5,6
1161,3006,5,6
1161,3007,6,5
1161,3008,6,5
1161,3009,5,6
1161,3010,6,5
1161,446,0
1161,1579,1
1161,2098,0
1161,483,0
1161,2515,0,3,1,2
1161,2101,0
1161,425,0
1161,2401,6,0
1161,426,0
1161,388,1,0,3,2
1161,521,2,3,1,0
1161,2402,1,0,3,2
1161,1159,0,2,1
1161,523,0,1,2,3
1161,2394,5
1161,526,1,2,0,3
1161,2103,0
1161,1308,1
1161,527,0,3,1,2
1161,3012,5,6
1161,1697,5,6
1161,460,0,3,1,2
1161,5137,0
1161,649,3,0,2,1
1161,2105,0
1161,1383,0
1161,2831,2,1,3,0
1161,2832,0,1,2,3
1161,2552,0,2,1
1161,2516,0,2,3,1
1161,531,0,1,3,2
1161,3013,0
1161,1310,1
1161,532,0
1161,2542,2,3,0,1
1161,2553,1,2,0
1161,2044,2,0,1
1161,3015,5,6
1161,2108,0
1161,1167,0
1161,3016,5,6
1161,1168,2,3,0,1
1161,3017,6,5
1161,2635,0,1,2
1161,1230,3,0,2,1
1161,1593,1
1161,2253,2,0,3,1
1161,2543,2,0,3,1
1161,173,0
1161,3019,5,6
1161,2544,3,1,2,0
1161,1595,1
1161,542,0,3,1,2
1161,543,3,1,2,0
1161,1046,0,3
1161,1311,1
1161,1175,3,2,0,1
1161,2365,1,5,3
1161,461,0
1161,870,0
1161,547,3,2,1,0
1161,407,1,2,0,3
1161,2545,2,0,1,3
1161,2517,0,3,1,2
1161,871,0
1161,672,1,3,0,2
1161,2557,1
1161,3023,0
1161,2640,1,0,2
1161,1601,1
1161,2113,0
1161,2546,0,3,1,2
1161,771,0
1161,2560,1,2,0
1161,1178,0
1161,2739,0,1,2
1161,1181,0,1,2,3
1161,559,2,1,3,0
1161,2404,2,3,0,1
1161,3024,6,5
1161,448,0
1161,1864,6,5
1161,5138,0
1161,563,1,2,0,3
1162,4960,6,5
1162,4950,0
1162,4953,0
1162,1307,1
1162,3005,5,6
1162,3006,6,5
1162,3007,5,6
1162,3008,5,6
1162,3009,5,6
1162,3010,5,6
1162,446,0
1162,1579,1
1162,2098,0
1162,483,0
1162,2515,3,0,2,1
1162,2101,0
1162,425,0
1162,2401,6,0
1162,426,0
1162,521,1,0,3,2
1162,2402,0,3,2,1
1162,1159,1,0,2
1162,523,2,1,0,3
1162,2394,5
1162,526,3,2,1,0
1162,2103,0
1162,1308,1
1162,527,3,0,2,1
1162,3012,6,5
1162,1697,5,6
1162,5137,0
1162,649,3,2,0,1
1162,2105,0
1162,1383,0
1162,2831,1,3,0,2
1162,2832,3,2,0,1
1162,2552,1,0,2
1162,2516,3,2,1,0
1162,531,1,3,0,2
1162,3013,0
1162,1310,1
1162,532,0
1162,2542,1,0,3,2
1162,2553,0,2,1
1162,2044,0,2,1
1162,3015,5,6
1162,2108,0
1162,1167,0
1162,3016,5,6
1162,1168,0,1,2,3
1162,3017,6,5
1162,2635,1,2,0
1162,1230,2,3,0,1
1162,1593,1
1162,2253,2,3,1,0
1162,2543,3,2,1,0
1162,173,0
1162,3019,6,5
1162,2544,3,1,0,2
1162,1595,1
1162,542,2,1,0,3
1162,543,3,0,1,2
1162,1046,3,0
1162,1311,1
1162,1175,3,2,1,0
1162,2365,5,1,3
1162,461,0
1162,870,0
1162,547,1,2,3,0
1162,2545,3,1,2,0
1162,2517,1,3,0,2
1162,871,0
1162,672,0,2,3,1
1162,2557,1
1162,3023,0
1162,2640,2,1,0
1162,1601,1
1162,2113,0
1162,2546,0,2,1,3
1162,771,0
1162,2560,1,2,0
1162,1178,0
1162,1181,1,0,3,2
1162,559,0,1,3,2
1162,2404,1,3,0,2
1162,3024,5,6
1162,448,0
1162,1864,6,5
1162,5138,0
1162,563,2,3,0,1
2241,5376,0
2241,4950,2,1
2241,875,3,5
2241,876,3,5
2241,877,3,5
2241,1307,2,1,6,0
2241,1255,1
2241,2829,0,2,1
2241,1218,1
2241,1256,6,2,1,0
2241,1579,6,1,0,2
2241,1220,1
2241,2619,2,0,1
2241,1257,1
2241,1157,1
2241,1258,5,1,6,0,2
2241,520,1,0,2
2241,878,3,5
2241,447,0,2,1
2241,2361,6,5,2,1,0
2241,1300,1
2241,1880,0,1
2241,2794,2,1
2241,524,2,0,6,1
2241,2380,0,6
2241,525,0,2,6,1
2241,880,5,3
2241,1308,1,6,2,0
2241,1263,1
2241,741,0
2241,881,5,3
2241,460,2,0,1
2241,882,5,3
2241,649,1,6,2,0
2241,2831,1
2241,2832,1
2241,1226,1
2241,859,0
2241,883,5,3
2241,1310,6,2,1,0
2241,2438,1,3,6,5
2241,884,3,5
2241,1141,1
2241,2834,3,2,0,1
2241,533,2,1,0
2241,815,1
2241,885,5,3
2241,886,3,5
2241,1230,1
2241,1593,0,6,1,2
2241,2253,0,2,1
2241,536,2,1,6,0
2241,2835,1
2241,887,3,5
2241,1595,0,6,2,1
2241,540,1,2,0
2241,889,3,5
2241,544,1,2,0
2241,1046,0,1,5,2
2241,1232,1
2241,545,0,1,2
2241,1311,0,6,1,2
2241,546,6,1,2,0
2241,890,3,5
2241,862,0
2241,2365,6,2,0,3,1,5
2241,2620,1
2241,547,1
2241,2836,1
2241,891,5,3
2241,1276,1
2241,2386,0,6
2241,1277,6,2,1,0
2241,672,0,1,6,2
2241,1278,1
2241,2556,2,0
2241,2837,1
2241,1280,1
2241,1601,6,0,2,1
2241,1235,1
2241,498,6,2,0,1
2241,892,5,3
2241,550,1,2,0
2241,1237,1
2241,893,5,3
2241,894,3,5
2241,895,3,5
2241,2838,1
2241,2561,1,6,5
2241,1238,1
2241,554,0,2,1
2241,462,2,0,1
2241,1240,1
2241,1241,5,1,6,3,0
2241,557,0,1,2,6
2241,1285,0,6,2,1
2241,560,2,6,0,1
2241,562,2,1,0
2241,1242,1
2241,896,3,5
201,5020,0,1,2
201,4950,0,2,6,1
201,4986,2,1
201,4988,1,2
201,4989,2,1
201,4991,1,2
201,4994,2,1
201,4995,1,2
201,3935,2,1
201,4997,1,2
201,188,2
201,4998,1,2
201,208,2,1
201,1544,2,1
201,4999,1,2
201,5024,1,0,2
201,191,2
201,5025,0,1,2
201,5003,2,1
201,1375,2,1
201,1376,2
201,5026,2,1,0
201,236,2
201,5027,0,1,2
201,1380,2
201,5028,1,0,2,6
267,5276,2,0,1
267,5297,0,2
267,618,1,0,2
267,507,2,0
267,420,0,2
267,510,2,0
267,728,0,1,2
267,511,2,0
267,421,0,2
267,319,2,0,1
267,2359,1,0
267,621,2,0
267,344,0,2
267,624,2,0
267,626,0,2
267,479,2,0
267,627,0,1,2
267,731,2,0
267,628,1,2,0
267,258,0,2
267,700,0,1,2
267,631,2,0
267,423,0,2
267,734,2,0,1
267,633,1,0,2
267,519,2,0
267,322,1,2,0
267,424,2,0
267,735,0,1,2
267,736,0,2,1
267,792,1,0,2
267,521,2
267,703,2,0,1
267,522,0,2
267,523,2
267,427,2,0
267,428,0,2
267,737,2,0
267,639,0,2,1
267,758,2,0,1
267,738,2,0,1
267,739,1,2,0
267,640,0,2
267,641,0,2
267,430,2
267,526,2
267,740,2,0
267,459,2,0
267,643,2,0
267,644,2,0,1
267,1142,0
267,433,0,2
267,434,2,0
267,741,0,2,1
267,527,2,0
267,435,2,0
267,646,2,0
267,708,0,2
267,759,0,1,2
267,270,2,0
267,647,2,0
267,648,0,2
267,273,2,0
267,650,1,2,0
267,528,0,2
267,529,0,2
267,742,0,2
267,743,0,1,2
267,292,1
267,652,2,0,1
267,531,2
267,653,1,2,0
267,348,0,2
267,277,2,0
267,278,1
267,329,2,0
267,744,2,0
267,710,2
267,656,1,2,0
267,279,0,1,2
267,1167,1,0,2
267,436,0,2
267,659,0,1,2
267,437,0,2
267,711,2,1,0
267,350,0,2,1
267,537,0,2
267,438,0,2
267,664,2,0,1
267,541,2,0
267,542,2
267,439,2,0
267,543,2
267,1146,0,2
267,440,2
267,764,2,1,0
267,306,0,2
267,335,0,2,1
267,441,0,2
267,668,2,0
267,726,1,2,0
267,442,2,0
267,669,0,2
267,408,0,2
267,746,0,2
267,353,0
267,671,2,0
267,443,2,0
267,5310,0,2
267,748,1,2,0
267,714,0,2
267,715,0,1,2
267,749,2,0
267,354,0,2
267,771,2
267,677,2,0,1
267,678,0,1,2
267,680,0,1,2
267,312,2,0
267,553,2,0
267,455,2
267,681,2,0
267,2115,0
267,682,1,2,0
267,555,2
267,684,0,2,1
267,685,2,0
267,686,1,2,0
267,688,0,2,1
267,556,0,2
267,317,2,0
267,444,0,2
267,752,0,2
267,559,2
267,722,0,2
267,445,2
267,289,0,2
267,753,1,2,0
267,723,2,0
267,3795,0
267,563,2
267,693,0,2
937,4960,1,0,2
937,4950,3,2,0,6
937,3641,3
937,593,2,1,0
937,3642,1,2,0,3
937,1157,0,2,1
937,487,2,0,1
937,1582,2
937,908,2,1,0
937,2394,3,1,6
937,965,1,3,0,2
937,165,0,1
937,1412,2
937,208,2
937,173,1,0
937,1544,0
937,4956,1
937,1046,0,2
937,2152,2,0
937,411,0,2
937,412,2,0
937,931,1,2,0
937,1725,2,1,0
937,1180,0,1,2
937,160,2
708,4950,0
708,4953,0
708,618,0,2
708,510,0,2
708,511,2,0
708,319,2,0
708,422,0
708,621,2,0
708,344,0,2
708,4986,0
708,1256,0
708,4988,0
708,627,2,1,0
708,628,2,0
708,258,2,0
708,1993,0
708,631,0,2
708,633,2,0
708,4989,0
708,519,0,2
708,1259,0
708,736,2,0
708,3295,2,0
708,425,2
708,298,3,0
708,426,2
708,521,2
708,703,2,0
708,4991,0
708,522,0,2
708,523,2
708,5208,0,3
708,4994,0
708,476,0
708,430,0,2
708,526,2
708,459,2,0
708,643,2,0
708,644,0,2
708,4995,0
708,432,0
708,433,0,2
708,527,0,2
708,646,0,2
708,5209,0
708,1697,0
708,853,0
708,270,2,0
708,4997,0
708,2625,0
708,3161,0
708,648,0,2
708,303,0
708,273,0,2
708,650,2,0
708,528,2,0
708,529,0,2
708,5210,0,3
708,292,0
708,652,0,2
708,3162,0
708,531,2
708,653,2,0
708,348,0,2
708,277,2,0
708,710,0,2
708,4998,0
708,279,2,3,0
708,1996,0
708,990,0
708,659,2,0
708,208,0
708,350,2,0
708,537,0,2
708,5219,0
708,664,2,3,0
708,541,2,0
708,542,2
708,1544,0
708,543,2
708,440,2,0
708,334,0
708,2000,0
708,306,0,3,2
708,4999,0
708,726,0,2
708,669,2,0
708,671,2,0
708,1277,0
708,5003,0
708,2001,0
708,715,2,0
708,3415,0
708,354,2,0
708,3296,0,2
708,771,2
708,677,0,2
708,678,2,0
708,680,0,2
708,312,3,0,2
708,5212,0,3
708,553,2,0
708,681,0,2
708,3165,0
708,682,3,2,0
708,555,2
708,684,0,2
708,685,2,0
708,686,2,0
708,316,1
708,688,0,2
708,556,0,2
708,317,0,2,3
708,559,2
708,341,0
708,445,2,0
708,448,2
708,289,0,2
708,723,0,2
708,563,2
708,693,2,0
270,5276,2,0,1
270,5297,2,0
270,4968,0,2
270,618,1,2,0
270,507,2,0
270,420,0,2
270,510,0,2
270,728,1,2,0
270,511,0,2
270,421,2,0
270,319,1,0,2
270,2359,0,1
270,621,0,2
270,344,0,2
270,624,0,2
270,626,2,0
270,479,2,0
270,627,1,2,0
270,731,0,2
270,628,1,0,2
270,258,0,2
270,700,2,0,1
270,631,2,0
270,423,0,2
270,734,0,2,1
270,633,0,1,2
270,519,2,0
270,322,0,1,2
270,424,0,2
270,735,1,0,2
270,736,2,1,0
270,702,2,0
270,792,0,2,1
270,521,2
270,703,0,2,1
270,522,0,2
270,523,2
270,427,2,0
270,428,2,0
270,737,2,0
270,391,3
270,639,2,1,0
270,758,2,1,0
270,738,1,0,2
270,739,0,2,1
270,640,0,2
270,641,0,2
270,430,2
270,526,2
270,740,2,0
270,459,0,2
270,643,0,2
270,644,1,2,0
270,1142,0
270,433,0,2
270,434,0,2
270,527,0,2
270,435,2,0
270,646,2,0
270,759,0,1,2
270,326,2,1,0
270,647,2,0
270,648,0,2
270,273,2,0
270,650,1,0,2
270,528,0,2
270,529,2,0
270,742,0,2
270,743,0,2,1
270,292,1
270,652,0,1,2
270,531,2
270,653,2,0,1
270,348,0,2
270,277,2,0
270,278,1
270,329,2,0
270,744,0,2
270,710,2
270,656,0,2,1
270,279,2,0,1
270,1167,1,2,0
270,436,0,2
270,659,1,2,0
270,437,0,2
270,350,2,0,1
270,537,2,0
270,438,0,2
270,664,2,1,0
270,541,2,0
270,542,2
270,439,0,2
270,543,2
270,1146,0,2
270,440,2
270,764,0,2,1
270,306,2,0
270,441,2,0
270,668,2,0
270,726,2,0,1
270,442,0,2
270,669,0,2
270,408,2,0
270,746,2,0
270,353,0
270,671,2,0
270,830,2,0,1
270,443,0,2
270,5310,0,2
270,714,0,2
270,715,0,1,2
270,3414,0
270,749,0,2
270,354,0,2
270,771,2
270,677,0,2,1
270,678,2,1,0
270,680,0,2,1
270,312,0,2
270,553,0,2
270,455,2
270,681,2,0
270,2115,0
270,682,2,0,1
270,555,2
270,684,0,1,2
270,685,2,0
270,686,2,1,0
270,688,2,0,1
270,556,0,2
270,317,2,0
270,444,0,2
270,752,0,2
270,559,2
270,722,2,0
270,445,2
270,289,2,0
270,753,0,2,1
270,723,0,2
270,3795,0
270,563,2
270,693,2,0
1309,5376,0
1309,4950,2,1
1309,875,3,5
1309,876,3,5
1309,877,5,3
1309,1307,6,2,1,0
1309,1255,1
1309,2829,2,1,0
1309,1218,1
1309,1256,0,1,2,6
1309,1579,0,1,6,2
1309,1220,1
1309,1926,0
1309,2619,1,0,2
1309,1257,1
1309,1157,1
1309,1258,2,0,1,6,5
1309,520,1,2,0
1309,878,5,3
1309,447,2,1,0
1309,2361,5,0,2,1,6
1309,1300,1
1309,1880,0,1
1309,2794,1,2
1309,524,2,6,0,1
1309,2380,6,0
1309,525,1,2,6,0
1309,880,5,3
1309,1308,6,0,2,1
1309,1263,1
1309,741,0
1309,881,5,3
1309,460,1,2,0
1309,882,5,3
1309,649,1,6,2,0
1309,2831,1
1309,2832,1
1309,1226,1
1309,859,0
1309,883,5,3
1309,1310,6,0,2,1
1309,2438,5,3,1,6
1309,884,5,3
1309,1141,1
1309,2834,1,0,2,3
1309,533,0,1,2
1309,815,1
1309,885,3,5
1309,886,3,5
1309,1230,1
1309,1593,6,0,2,1
1309,2253,1,2,0
1309,536,2,6,0,1
1309,2835,1
1309,887,3,5
1309,1595,0,1,6,2
1309,540,0,1,2
1309,889,5,3
1309,544,2,0,1
1309,1046,5,2,0,1
1309,1232,1
1309,545,0,2,1
1309,1311,1,6,2,0
1309,546,2,0,6,1
1309,890,3,5
1309,862,0
1309,2365,0,6,1,2,5,3
1309,2620,1
1309,547,1
1309,2836,1
1309,891,5,3
1309,1276,1
1309,2386,0,6
1309,1277,1,0,2,6
1309,672,0,2,6,1
1309,1278,1
1309,2556,0,2
1309,2837,1
1309,1280,1
1309,1601,6,1,2,0
1309,1235,1
1309,498,1,2,0,6
1309,892,5,3
1309,550,0,1,2
1309,1237,1
1309,893,3,5
1309,894,3,5
1309,895,5,3
1309,2838,1
1309,2561,6,5,1
1309,1238,1
1309,554,0,2,1
1309,462,1,2,0
1309,1240,1
1309,1241,5,3,0,6,1
1309,557,6,2,0,1
1309,1285,0,1,6,2
1309,560,1,2,6,0
1309,562,0,2,1
1309,1242,1
1309,896,3,5
928,4960,1,0,2
928,5010,1,2
928,5008,2,1
928,4950,6,2,3,0
928,4953,0
928,2230,0
928,3641,3
928,593,1,2,0
928,1578,2,0
928,3642,1,2,0,3
928,1245,0
928,2233,0
928,1157,1,0,2
928,958,1,2,0
928,487,2,1,0
928,1582,2
928,959,1,2,0
928,2401,5,6
928,961,2,1,0
928,1246,0
928,908,1,2
928,1325,1,0,2
928,2235,2,0,1
928,4349,2,0
928,2394,6,3,1
928,965,0,1,2
928,165,1,0
928,970,2,1,0
928,1247,0
928,5137,0
928,971,1,0,2
928,972,2,1
928,1412,2
928,1168,0
928,208,2
928,173,1,0
928,1544,0
928,2256,0
928,4956,1
928,1046,2,0
928,2152,2,3,0
928,1175,0
928,1249,0
928,1250,0
928,981,1,2
928,5009,1,2
928,1335,1,2,0
928,1336,2,0,1
928,1016,2
928,1251,0
928,2153,3,2,0
928,921,2
928,1180,1,0,2
928,160,2
928,1181,0
928,989,1,2,0
928,5011,2,1
928,5138,0
1498,4950,0
1498,699,0
1498,1157,0
1498,1652,0
1498,5209,0
1498,1653,0
1498,3354,0
1498,1097,0
1498,712,0
1498,208,0
1498,578,0
1498,1530,0
1498,418,0
1498,1180,0
1498,160,0
971,4960,1,0,2
971,5378,0,2
971,4950,0,6,3,2
971,927,2,1,0
971,992,2,0
971,3641,3
971,593,2,0,1
971,951,0,2
971,952,2,0
971,953,2,3,6,0,1
971,3642,0,2,3,1
971,1297,2,0
971,1157,2,1,0
971,487,2,0,1
971,1582,2,0
971,2503,2,0
971,908,2,1
971,2394,3,6,1
971,965,0,1,2
971,966,0,2
971,165,0,1
971,2529,0
971,970,1,2,0
971,973,0,2
971,2162,0,2
971,1412,2
971,974,2,1,0
971,208,2
971,173,0,1
971,1544,0
971,4956,1
971,1046,2,0
971,2152,0,2
971,982,0,2
971,2164,2,0
971,931,1,2,0
971,921,1,0,2
971,988,6,0,2,1
971,1180,1,0,2
971,160,2
971,997,2,0
971,998,2,0
971,999,2,0
972,4960,1,0,2
972,5010,2,1
972,5008,2,1
972,4950,6,2,0,3
972,927,2,1
972,3641,3
972,593,1,0,2
972,3642,2,0,1,3
972,1157,1,2,0
972,487,0,1,2
972,1582,2
972,1492,1
972,1493,1
972,908,1,2
972,1325,1,2,0
972,2235,2,1
972,2394,3,6,1
972,965,0,2,1
972,165,0,1
972,1500,1
972,1412,2
972,1504,1
972,208,2
972,173,1,0
972,1544,0
972,4956,1
972,1508,1
972,1046,2,0
972,2152,2,0
972,1509,1
972,1514,1
972,931,2,1,0
972,5009,2,1
972,1336,0,2,1
972,1180,2,0,1
972,160,2
972,5011,2,1
939,4960,0,2,1
939,4950,0,2,3,6
939,3641,3
939,593,0,2,1
939,3642,1,3,0,2
939,1157,0,2,1
939,487,2,0,1
939,1582,2
939,908,1,2,0
939,2394,1,3,6
939,965,3,2,0,1
939,165,1,0
939,1412,2
939,208,2
939,173,0,1
939,1544,0
939,4956,1
939,1046,0,2
939,2152,2,0
939,411,2,0
939,412,0,2
939,931,1,0,2
939,1725,2,0,1
939,1180,2,1,0
939,160,2
2516,4908,0,1,2
2516,5379,1
2516,1154,3,0,1,2
2516,1256,2,1,0
2516,1157,1,2,0,3,6
2516,4916,2,1,0
2516,2401,1,0,3,2,6
2516,388,1,3,0,2
2516,2402,6,3,2,1,0
2516,1159,2,1,0,3
2516,1880,1
2516,2394,1,5
2516,1441,0,2,1
2516,5137,2,1,0
2516,649,3,1,0,2
2516,532,0
2516,1174,3,1,0,2
2516,4930,2,0,1
2516,4931,1,0,2
2516,407,3,1,2,0
2516,1277,2,1,0
2516,672,0,1,2,3
2516,1178,0
2516,1180,0,3,2,1
2516,1829,2,0,1
2516,2404,0,3,2,6,1
2516,5138,2,0,1
2742,1180,0,2
348,5276,0,2,1
348,5297,2,1,0
348,618,0,1,2
348,507,3,2,0
348,420,2,0,1
348,510,1,2,0
348,456,1,0,2
348,69,0
348,728,0,2,1
348,511,1,2,0
348,5380,1,2,0
348,421,2,0,1
348,319,2,1,0
348,2359,0,1
348,621,0,1,2
348,70,0
348,344,1,0,2
348,624,2,0
348,626,0,1,2
348,479,0,2
348,627,0,1,2
348,731,1,0,2
348,628,0,1,2
348,258,0,2
348,700,1,2,0
348,631,2,1,0
348,701,0
348,423,1,0,2
348,734,1,2,0
348,633,2,1,0
348,519,2,1,0
348,322,2,0,1
348,2101,2,1,0
348,424,0,2,1
348,735,2,0,1
348,736,1,0,2
348,702,0,2,1
348,521,1,0,2,3
348,703,1,0,2
348,704,0
348,522,1,0,2
348,523,0,2,3,1
348,427,1,0,2
348,428,0,1,2
348,737,1,2,0
348,639,2,0,1
348,758,1,0,2
348,705,1,0,2
348,706,0
348,738,1,0,2
348,739,0,1,2
348,640,0,2,1
348,641,2,1,0
348,476,2,0
348,430,1,0,2
348,526,0,3,2,1
348,2103,1,0,2
348,740,2,1,0
348,459,0,2,1
348,643,2,0,1
348,1149,2,0
348,644,0,1,2
348,1142,0
348,433,1,2,0
348,434,0,1,2
348,741,2,0,1
348,527,1,2,0,3
348,435,2,1,0
348,5377,1,2,0
348,646,2,0
348,759,0,2,1
348,326,2,0,1
348,647,0,1,2
348,1150,2,0
348,648,2,0
348,273,0,2
348,650,1,0,2
348,1383,1,2,0
348,528,0,1,2
348,529,2,0
348,742,2,0,1
348,743,1,0,2
348,652,1,0,2
348,531,3,1,0,2
348,653,2,0,1
348,277,0,2
348,329,1,0,2
348,744,1,2,0
348,710,1,2,0
348,656,0,1,2
348,279,1,2,0
348,1167,1,0,2
348,436,0,1,2
348,659,0,1,2
348,437,0,2,1
348,81,0
348,350,1,0,2
348,713,0
348,537,1,2,0
348,438,0,2
348,664,0,1,2
348,541,1,2,0
348,542,1,2,0,3
348,439,2,0,1
348,543,2,1,3,0
348,1146,2,0
348,440,0,2,1
348,666,2,0
348,764,0,2,1
348,306,2,0
348,335,0,1,2
348,667,2,1,0
348,441,1,0,2
348,406,3
348,668,2,0
348,726,2,0,1
348,442,2,1,0
348,669,1,0,2
348,408,0,2
348,746,1,0,2
348,747,0,1,2
348,671,2,0
348,1147,2,0
348,830,0,2,1
348,443,2,0,1
348,5310,0,1,2
348,714,2,0,1
348,715,2,0,1
348,3414,0
348,676,0,2
348,749,0,2,1
348,354,1,2,0
348,837,0,2
348,716,0
348,771,0,1,2
348,677,0,2,1
348,678,2,1,0
348,680,0,2,1
348,312,1,2,0
348,553,0,2,1
348,455,2
348,681,0,2
348,2115,0
348,682,2,1,0
348,555,2,0,1
348,1398,2,0,1
348,684,1,2,0
348,685,2,0,1
348,686,1,0,2
348,721,0
348,688,2,0,1
348,91,0
348,556,2,0
348,317,2,0,1
348,444,0,2
348,864,0,2
348,751,1,2,0
348,846,2,0,1
348,752,1,2,0
348,559,0,2,3,1
348,722,2,0
348,445,2,0,1
348,289,2,0
348,753,2,1,0
348,723,1,2,0
348,3795,0
348,563,3,1,2,0
348,693,1,0,2
348,694,0,2
532,4960,6,5
532,4950,0
532,4953,0
532,1154,0
532,446,0
532,3642,0
532,1832,0
532,1157,0
532,483,0
532,2515,0
532,2402,0
532,1159,2,1,0
532,2394,5
532,1836,0
532,1697,5,6
532,3013,0
532,2044,2,0,1
532,2108,0
532,1837,0
532,1167,0
532,1839,0
532,1841,0
532,1842,0
532,1843,0
532,211,0
532,1174,0
532,1844,0
532,978,1
532,1046,0,3
532,2365,1,5,3
532,1846,0
532,2517,0
532,871,0
532,2557,1
532,1848,0
532,3023,0
532,2113,0
532,1851,0
532,1852,0
532,1180,0
532,1853,0
532,1854,0
532,2404,0
532,2953,0
188,4960,2
188,4950,2,0
188,4986,0
188,4988,0
188,700,0,1,2
188,2148,0,2,1
188,4989,0
188,4991,0
188,4994,0
188,4995,0
188,4997,0
188,2150,0,2,1
188,4998,0
188,207,2
188,208,0
188,1544,0
188,4999,0
188,233,2
188,5003,0
188,216,2
188,237,0,2
1167,4907,1,0,2
1167,4909,0,2,1
1167,5276,2,1,0
1167,4950,1,0,2
1167,4953,2,0,1
1167,875,0,2,1
1167,507,2
1167,876,1,2,0
1167,420,2,0,1
1167,877,1,0,2
1167,619,1,0,2
1167,696,1,0,2
1167,728,2,1,0
1167,2378,0
1167,3684,0,2,1
1167,421,1,2,0
1167,319,1,0,2
1167,620,1,2,0
1167,3493,1,2,0
1167,1154,0
1167,512,2,1,0
1167,1385,3
1167,2433,3
1167,621,2,1,0
1167,344,2,1,3,0
1167,4986,2,0,1
1167,3494,2,0,1
1167,1363,0
1167,623,2,0,1
1167,624,2
1167,479,2,0,1
1167,4988,0,1,2
1167,627,2,1,0
1167,628,1,2,0
1167,3495,2,1,0
1167,629,1,0,2
1167,1709,2,1,0
1167,631,1,0,2
1167,788,1,0,2
1167,701,2,1,0
1167,423,1,0,2
1167,734,1,0,2
1167,633,2,0,1
1167,1157,3,0,5
1167,4989,2,1,0
1167,483,0
1167,634,0,2,1
1167,486,0
1167,424,1,2,0
1167,735,1,2,0
1167,1198,0
1167,1199,0
1167,736,0,2,1
1167,1367,0
1167,878,1,0,2
1167,447,2,1
1167,2402,0
1167,636,0,1,2
1167,703,2,1,0
1167,704,1,0,2
1167,4991,0,2,1
1167,427,2,1,0
1167,428,2,1,0
1167,706,0,2,1
1167,4994,2,0,1
1167,3685,0,2,1
1167,459,0,1,2
1167,643,0,2,1
1167,1201,0
1167,1149,2
1167,4918,1,0,2
1167,880,0,2,1
1167,644,1,0,2
1167,4995,1,0,2
1167,4919,1,0,2
1167,434,2,1,0
1167,527,2,1,0
1167,435,1,2,0
1167,3276,0
1167,881,1,0,2
1167,4997,0,1,2
1167,882,2,1,0
1167,1150,2
1167,649,1,2,0
1167,1714,1,2,0
1167,652,0,1,2
1167,4920,2,0,1
1167,883,0,1,2
1167,653,0,1,2
1167,329,2,1,0
1167,710,2,0,1
1167,656,2,0,1
1167,4998,1,2,0
1167,884,0,1,2
1167,436,1,0,2
1167,860,1,0,2
1167,885,2,1,0
1167,886,0,2,1
1167,437,2,1,0
1167,208,2,1,0
1167,1203,0
1167,350,2,0,1
1167,713,0,2,1
1167,495,0
1167,727,0,1,2
1167,662,1,2,0
1167,887,1,2,0
1167,1720,1,0,2
1167,4925,0,2,1
1167,4926,0,1,2
1167,4928,2,0,1
1167,665,1,0,2
1167,4929,1,2,0
1167,1174,0
1167,1544,1,0,2
1167,439,2,1,0
1167,1146,2,0
1167,889,0,1,2
1167,666,2,1,0
1167,764,1,2,0
1167,4999,1,2,0
1167,441,1,2,0
1167,890,2,1,0
1167,726,2,0,1
1167,442,0,1,2
1167,669,0,2,1
1167,461,2,1,0
1167,891,1,2,0
1167,747,1,0,2
1167,1147,2
1167,672,0,1,2
1167,443,2,0,1
1167,832,2
1167,2403,0
1167,1516,0,2,1
1167,5003,1,0,2
1167,1206,0
1167,1207,0
